BJD - 2457000,PDC_SAP flux,error,Quality Flag
1430.884141,11115185,360.33908,0
1430.88553,11116688,360.37952,0
1430.886919,11115554,360.357,0
1430.888307,11116172,360.3734,0
1430.889696,11114939,360.35513,0
1430.891085,11117211,360.37744,0
1430.892474,11116959,360.38843,0
1430.893863,11114910,360.35062,0
1430.895252,11116898,360.38275,0
1430.896641,11115677,360.35904,0
1430.89803,11116015,360.3775,0
1430.899419,11116539,360.38757,0
1430.900807,11112710,360.30875,0
1430.902196,11112546,360.31,0
1430.903585,11117214,360.39395,0
1430.904974,11116092,360.36758,0
1430.906363,11114183,360.33536,0
1430.907752,11116455,360.37558,0
1430.909141,11117273,360.4004,0
1430.91053,11115372,360.36392,0
1430.911919,11116254,360.3755,0
1430.913307,11116411,360.39117,0
1430.914696,11114367,360.3446,0
1430.916085,11117269,360.3898,0
1430.917474,11116398,360.38477,0
1430.918863,11116401,360.38,0
1430.920252,11116947,360.3934,0
1430.921641,11117345,360.3946,0
1430.92303,11115628,360.358,0
1430.924419,11114541,360.35547,0
1430.925807,11117276,360.4036,0
1430.927196,11116851,360.39307,0
1430.928585,11116228,360.37857,0
1430.929974,11115290,360.35498,0
1430.931363,11116360,360.3878,0
1430.932752,11115888,360.38403,0
1430.934141,11116447,360.38495,0
1430.93553,11116141,360.38297,0
1430.936919,11114939,360.36212,0
1430.938307,11116123,360.38242,0
1430.939696,11116670,360.38348,0
1430.941085,11117533,360.40628,0
1430.942474,11116259,360.38525,0
1430.943863,11115339,360.36273,0
1430.945252,11116240,360.38974,0
1430.946641,11116217,360.3788,0
1430.94803,11116019,360.38086,0
1430.949419,11114383,360.34433,0
1430.950807,11114684,360.3628,0
1430.952196,11115609,360.37964,0
1430.953585,11116246,360.37933,0
1430.954974,11117076,360.402,0
1430.956363,11116195,360.392,0
1430.957752,11116558,360.39993,0
1430.959141,11117280,360.40854,0
1430.96053,11117293,360.40454,0
1430.961919,11116651,360.39767,0
1430.963307,11116470,360.39047,0
1430.964696,11115700,360.37234,0
1430.966085,11113482,360.34933,0
1430.967474,11115948,360.38806,0
1430.968863,11115688,360.3786,0
1430.970252,11116462,360.39102,0
1430.971641,11115942,360.36664,0
1430.97303,11114806,360.3595,0
1430.974419,11116775,360.39838,0
1430.975808,11116370,360.38046,0
1430.977196,11117403,360.41235,0
1430.978585,11116127,360.3927,0
1430.979974,11116787,360.39673,0
1430.981363,11116124,360.39597,0
1430.982752,11114913,360.36176,0
1430.984141,11116100,360.38348,0
1430.98553,11113943,360.356,0
1430.986919,11115922,360.38806,0
1430.988308,11116172,360.39444,0
1430.989696,11118284,360.4317,0
1430.991085,11115737,360.3827,0
1430.992474,11116423,360.38934,0
1430.993863,11116097,360.39273,0
1430.995252,11115575,360.38022,0
1430.996641,11115987,360.3828,0
1430.99803,11115691,360.38382,0
1430.999419,11115439,360.37753,0
1431.000808,11116227,360.40015,0
1431.002196,11117200,360.40604,0
1431.003585,11116856,360.4082,0
1431.004974,11115745,360.37943,0
1431.006363,11116152,360.3993,0
1431.007752,11115364,360.3889,0
1431.009141,11116520,360.40656,0
1431.01053,11114178,360.3665,0
1431.011919,11117191,360.40308,0
1431.013308,11115169,360.3754,0
1431.014696,11116970,360.41388,0
1431.016085,11117579,360.42114,0
1431.017474,11116340,360.40118,0
1431.018863,11117697,360.42786,0
1431.020252,11116880,360.41666,0
1431.021641,11116772,360.41214,0
1431.02303,11117127,360.415,0
1431.024419,11114033,360.3455,0
1431.025808,11116570,360.39142,0
1431.027196,11116416,360.39865,0
1431.028585,11116294,360.40048,0
1431.029974,11115456,360.3831,0
1431.031363,11116238,360.40512,0
1431.032752,11116125,360.39502,0
1431.034141,11117131,360.43158,0
1431.03553,11117308,360.41605,0
1431.036919,11116738,360.41473,0
1431.038308,11114610,360.37878,0
1431.039696,11116714,360.40466,0
1431.041085,11117351,360.42648,0
1431.042474,11115333,360.38358,0
1431.043863,11117755,360.4356,0
1431.045252,11116094,360.39932,0
1431.046641,11116656,360.40634,0
1431.04803,11116112,360.41162,0
1431.049419,11116792,360.42136,0
1431.050808,11117187,360.42538,0
1431.052196,11117056,360.42883,0
1431.053585,11115955,360.39764,0
1431.054974,11115939,360.38593,0
1431.056363,11116816,360.42752,0
1431.057752,11117256,360.42188,0
1431.059141,11114364,360.36902,0
1431.06053,11117001,360.4184,0
1431.061919,11116875,360.42145,0
1431.063308,11113548,360.36066,0
1431.064696,11114274,360.36932,0
1431.066085,11115125,360.3948,0
1431.067474,11116613,360.4184,0
1431.068863,11115605,360.4032,0
1431.070252,11115133,360.38965,0
1431.071641,11115832,360.3979,0
1431.07303,11116391,360.39917,0
1431.074419,11116100,360.401,0
1431.075808,11117463,360.4356,0
1431.077196,11114135,360.35788,0
1431.078585,11116931,360.43027,0
1431.079974,11116400,360.40796,0
1431.081363,11116493,360.4177,0
1431.082752,11116690,360.42258,0
1431.084141,11116284,360.42044,0
1431.08553,11116116,360.40195,0
1431.086919,11116804,360.41388,0
1431.088308,11115686,360.40692,0
1431.089696,11115448,360.39093,0
1431.091085,11116582,360.41226,0
1431.092474,11116674,360.42365,0
1431.093863,11115353,360.38828,0
1431.095252,11117112,360.42026,0
1431.096641,11117001,360.4061,0
1431.09803,11114352,360.37054,0
1431.099419,11115764,360.41025,0
1431.100808,11116173,360.41205,0
1431.102197,11115846,360.41116,0
1431.103585,11118500,360.42752,0
1431.104974,11117366,360.44104,0
1431.106363,11115784,360.39603,0
1431.107752,11117171,360.419,0
1431.109141,11116213,360.41296,0
1431.11053,11114849,360.38818,0
1431.111919,11115797,360.3992,0
1431.113308,11117190,360.42517,0
1431.114697,11117667,360.43378,0
1431.116085,11116697,360.42444,0
1431.117474,11117803,360.44153,0
1431.118863,11116243,360.42468,0
1431.120252,11116443,360.41724,0
1431.121641,11114729,360.39114,0
1431.12303,11117288,360.4312,0
1431.124419,11116228,360.4135,0
1431.125808,11117243,360.43704,0
1431.127197,11115147,360.40417,0
1431.128585,11115992,360.4159,0
1431.129974,11116164,360.41855,0
1431.131363,11117789,360.44055,0
1431.132752,11116555,360.4269,0
1431.134141,11116373,360.4061,0
1431.13553,11114757,360.3804,0
1431.136919,11113999,360.37753,0
1431.138308,11117119,360.4273,0
1431.139697,11114143,360.3808,0
1431.141085,11115854,360.414,0
1431.142474,11117092,360.43887,0
1431.143863,11116514,360.41824,0
1431.145252,11116349,360.42004,0
1431.146641,11114869,360.3991,0
1431.14803,11116569,360.43472,0
1431.149419,11117088,360.42505,0
1431.150808,11116962,360.4374,0
1431.152197,11116209,360.42383,0
1431.153585,11115787,360.41034,0
1431.154974,11117240,360.43924,0
1431.156363,11115769,360.4228,0
1431.157752,11115108,360.40433,0
1431.159141,11114684,360.3926,0
1431.16053,11116700,360.42838,0
1431.161919,11116686,360.43237,0
1431.163308,11115772,360.40915,0
1431.164697,11116688,360.43097,0
1431.166085,11115781,360.42288,0
1431.167474,11116393,360.42578,0
1431.168863,11116528,360.43005,0
1431.170252,11116778,360.42917,0
1431.171641,11115555,360.41132,0
1431.17303,11117949,360.4598,0
1431.174419,11117661,360.44214,0
1431.175808,11116411,360.42868,0
1431.177197,11116018,360.41653,0
1431.178585,11118302,360.46,0
1431.179974,11115366,360.41672,0
1431.181363,11116622,360.43823,0
1431.182752,11114413,360.39984,0
1431.184141,11116488,360.4325,0
1431.18553,11112353,360.35153,0
1431.186919,11116193,360.4197,0
1431.188308,11116506,360.42957,0
1431.189697,11112842,360.36816,0
1431.191085,11116200,360.41544,0
1431.192474,11115762,360.42136,0
1431.193863,11117193,360.43866,0
1431.195252,11115588,360.41022,0
1431.196641,11113492,360.3731,0
1431.19803,11110892,360.34222,0
1431.199419,11115434,360.4228,0
1431.200808,11114705,360.4005,0
1431.202197,11114662,360.39645,0
1431.203585,11116619,360.43942,0
1431.204974,11116477,360.4307,0
1431.206363,11114450,360.40396,0
1431.207752,11116093,360.43024,0
1431.209141,11115018,360.41074,0
1431.21053,11116397,360.43454,0
1431.211919,11113208,360.37796,0
1431.213308,11117320,360.45956,0
1431.214697,11115370,360.4166,0
1431.216085,11116836,360.43985,0
1431.217474,11116867,360.45123,0
1431.218863,11115776,360.42743,0
1431.220252,11116156,360.43857,0
1431.221641,11116274,360.43402,0
1431.22303,11115598,360.423,0
1431.224419,11116103,360.43405,0
1431.225808,11115054,360.40985,0
1431.227197,11114205,360.4023,0
1431.228585,11116502,360.43817,0
1431.229974,11115818,360.43085,0
1431.231363,11116011,360.42636,0
1431.232752,11111853,360.34293,0
1431.234141,11116323,360.44077,0
1431.23553,11116477,360.43515,0
1431.236919,11115764,360.4378,0
1431.238308,11113864,360.39798,0
1431.239697,11114363,360.4115,0
1431.241085,11112905,360.36993,0
1431.242474,11114694,360.41675,0
1431.243863,11114931,360.41522,0
1431.245252,11114734,360.417,0
1431.246641,11115448,360.42282,0
1431.24803,11114982,360.40918,0
1431.249419,11112226,360.37256,0
1431.250808,11114197,360.3961,0
1431.252197,11113595,360.37186,0
1431.253585,11116760,360.43503,0
1431.254974,11115401,360.4208,0
1431.256363,11114195,360.40967,0
1431.257752,11116063,360.4342,0
1431.259141,11115498,360.42004,0
1431.26053,11115797,360.43655,0
1431.261919,11116352,360.4468,0
1431.263308,11116473,360.44388,0
1431.264697,11115794,360.41888,0
1431.266085,11116576,360.447,0
1431.267474,11117487,360.46402,0
1431.268863,11114466,360.40857,0
1431.270252,11115054,360.42093,0
1431.271641,11116035,360.44925,0
1431.27303,11112415,360.37018,0
1431.274419,11115001,360.42535,0
1431.275808,11115768,360.43253,0
1431.277197,11115999,360.44495,0
1431.278585,11114566,360.4052,0
1431.279974,11114835,360.41943,0
1431.281363,11115599,360.4345,0
1431.282752,11115816,360.3993,0
1431.284141,11111947,360.36752,0
1431.28553,11117135,360.46176,0
1431.286919,11116023,360.4356,0
1431.288308,11115358,360.42764,0
1431.289697,11115527,360.43265,0
1431.291085,11115157,360.41937,0
1431.292474,11117806,360.42218,0
1431.293863,11115868,360.43182,0
1431.295252,11117683,360.47443,0
1431.296641,11116275,360.4452,0
1431.29803,11116236,360.4522,0
1431.299419,11117834,360.45996,0
1431.300808,11115633,360.43985,0
1431.302197,11116281,360.4516,0
1431.303585,11116194,360.4388,0
1431.304974,11116451,360.4484,0
1431.306363,11114774,360.41818,0
1431.307752,11117070,360.46057,0
1431.309141,11116385,360.4466,0
1431.31053,11116213,360.43573,0
1431.311919,11117062,360.45395,0
1431.313308,11115836,360.45096,0
1431.314697,11114716,360.421,0
1431.316086,11117350,360.45004,0
1431.317474,11116605,360.46072,0
1431.318863,11116318,360.45575,0
1431.320252,11117347,360.45337,0
1431.321641,11116651,360.4583,0
1431.32303,11116962,360.45642,0
1431.324419,11116278,360.4425,0
1431.325808,11115890,360.439,0
1431.327197,11116787,360.46893,0
1431.328586,11116066,360.4427,0
1431.329974,11115082,360.4184,0
1431.331363,11112793,360.39566,0
1431.332752,11115527,360.4358,0
1431.334141,11115206,360.4422,0
1431.33553,11115152,360.4381,0
1431.336919,11115363,360.4292,0
1431.338308,11115811,360.45584,0
1431.339697,11115589,360.43503,0
1431.341086,11114143,360.417,0
1431.342474,11115944,360.45325,0
1431.343863,11116822,360.44104,0
1431.345252,11115640,360.4445,0
1431.346641,11114222,360.41245,0
1431.34803,11114630,360.42917,0
1431.349419,11113884,360.40894,0
1431.350808,11115102,360.43063,0
1431.352197,11115453,360.43195,0
1431.353586,11115999,360.4259,0
1431.354974,11116314,360.45694,0
1431.356363,11117123,360.47787,0
1431.357752,11116258,360.46036,0
1431.359141,11116314,360.46637,0
1431.36053,11116590,360.46176,0
1431.361919,11116116,360.4408,0
1431.363308,11116937,360.47,0
1431.364697,11115604,360.44125,0
1431.366086,11117141,360.4726,0
1431.367474,11115629,360.43143,0
1431.368863,11114228,360.41843,0
1431.370252,11115336,360.43646,0
1431.371641,11115369,360.44827,0
1431.37303,11116966,360.47092,0
1431.374419,11115637,360.43866,0
1431.375808,11115951,360.45392,0
1431.377197,11113098,360.40088,0
1431.378586,11116919,360.48123,0
1431.379974,11116923,360.4777,0
1431.381363,11116124,360.45514,0
1431.382752,11116987,360.47812,0
1431.384141,11115523,360.45184,0
1431.38553,11117178,360.48148,0
1431.386919,11116904,360.4425,0
1431.388308,11115424,360.41962,0
1431.389697,11116532,360.4685,0
1431.391086,11115201,360.4382,0
1431.392474,11111541,360.37683,0
1431.393863,11113878,360.42786,0
1431.395252,11114366,360.43762,0
1431.396641,11115603,360.45197,0
1431.39803,11114506,360.43906,0
1431.399419,11113058,360.40643,0
1431.400808,11116216,360.45276,0
1431.402197,11114976,360.4331,0
1431.403586,11111873,360.3923,0
1431.404974,11114267,360.43912,0
1431.406363,11116563,360.46826,0
1431.407752,11115105,360.45767,0
1431.409141,11115269,360.41824,0
1431.41053,11114999,360.44852,0
1431.411919,11117038,360.4643,0
1431.413308,11114139,360.42514,0
1431.414697,11117192,360.46713,0
1431.416086,11112067,360.38702,0
1431.417474,11116391,360.46854,0
1431.418863,11114622,360.44327,0
1431.420252,11114822,360.4477,0
1431.421641,11116607,360.47592,0
1431.42303,11113639,360.41675,0
1431.424419,11114601,360.4151,0
1431.425808,11114543,360.43906,0
1431.427197,11116589,360.47363,0
1431.428586,11111454,360.3799,0
1431.429974,11115396,360.45465,0
1431.431363,11115475,360.45468,0
1431.432752,11111471,360.37418,0
1431.434141,11114865,360.44446,0
1431.43553,11115499,360.45584,0
1431.436919,11113712,360.42197,0
1431.438308,11115548,360.45316,0
1431.439697,11113578,360.42233,0
1431.441086,11114418,360.42682,0
1431.442474,11112762,360.38345,0
1431.443863,11114419,360.4375,0
1431.445252,11113372,360.41818,0
1431.446641,11113108,360.4012,0
1431.44803,11113939,360.42307,0
1431.449419,11114918,360.4446,0
1431.450808,11115484,360.46027,0
1431.452197,11113817,360.42514,0
1431.453586,11115434,360.46436,0
1431.454974,11114061,360.41794,0
1431.456363,11114370,360.43994,0
1431.457752,11112426,360.40173,0
1431.459141,11114759,360.45303,0
1431.46053,11115072,360.4568,0
1431.461919,11115212,360.45566,0
1431.463308,11113289,360.4209,0
1431.464697,11116278,360.48193,0
1431.466086,11114375,360.45422,0
1431.467474,11115437,360.46277,0
1431.468863,11113862,360.43616,0
1431.470252,11115106,360.4446,0
1431.471641,11115266,360.4621,0
1431.47303,11112786,360.4159,0
1431.474419,11112064,360.40912,0
1431.475808,11115069,360.4439,0
1431.477197,11115116,360.45087,0
1431.478586,11113312,360.39542,0
1431.479974,11114906,360.44745,0
1431.481363,11115632,360.4723,0
1431.482752,11115093,360.44604,0
1431.484141,11115097,360.462,0
1431.48553,11114341,360.4493,0
1431.486919,11113222,360.42566,0
1431.488308,11114114,360.4373,0
1431.489697,11115527,360.45618,0
1431.491086,11115099,360.4638,0
1431.492474,11115210,360.44977,0
1431.493863,11113504,360.43298,0
1431.495252,11116037,360.44055,0
1431.496641,11114125,360.4087,0
1431.49803,11113096,360.41547,0
1431.499419,11113405,360.43298,0
1431.500808,11115073,360.46237,0
1431.502197,11115315,360.4651,0
1431.503586,11116608,360.48074,0
1431.504974,11112871,360.417,0
1431.506363,11115764,360.469,0
1431.507752,11114364,360.44574,0
1431.509141,11113988,360.44794,0
1431.51053,11115913,360.476,0
1431.511919,11116300,360.48386,0
1431.513308,11113745,360.43842,0
1431.514697,11114143,360.44,0
1431.516086,11115460,360.46878,0
1431.517474,11113962,360.42993,0
1431.518863,11116618,360.47852,0
1431.520252,11114232,360.44162,0
1431.521641,11115048,360.4694,0
1431.52303,11116218,360.48856,0
1431.524419,11117283,360.50873,0
1431.525808,11116005,360.4856,0
1431.527197,11114566,360.46198,0
1431.528586,11113948,360.44614,0
1431.529974,11116332,360.48563,0
1431.531363,11114832,360.4695,0
1431.532752,11112634,360.42163,0
1431.534141,11114980,360.46252,0
1431.53553,11113908,360.45163,0
1431.536919,11113432,360.4471,0
1431.538308,11112506,360.41714,0
1431.539697,11114871,360.4675,0
1431.541086,11114828,360.46854,0
1431.542474,11114767,360.46692,0
1431.543863,11110164,360.3762,0
1431.545252,11114164,360.45053,0
1431.546641,11114384,360.46063,0
1431.54803,11116031,360.4912,0
1431.549419,11111519,360.39273,0
1431.550808,11114824,360.46616,0
1431.552197,11112699,360.42453,0
1431.553586,11112077,360.4235,0
1431.554974,11112307,360.42065,0
1431.556363,11112333,360.43134,0
1431.557752,11114686,360.46606,0
1431.559141,11114105,360.46692,0
1431.56053,11114079,360.4639,0
1431.561919,11114864,360.4523,0
1431.563308,11113443,360.4465,0
1431.564697,11113389,360.4446,0
1431.566086,11113737,360.43893,0
1431.567474,11113531,360.45428,0
1431.568863,11113898,360.46558,0
1431.570252,11113867,360.44913,0
1431.571641,11114609,360.47363,0
1431.57303,11110961,360.40952,0
1431.574419,11113785,360.4497,0
1431.575808,11113727,360.44196,0
1431.577197,11114170,360.46857,0
1431.578586,11109786,360.3782,0
1431.579974,11111701,360.4005,0
1431.581363,11114276,360.45868,0
1431.582752,11113939,360.45297,0
1431.584141,11112927,360.4261,0
1431.58553,11115360,360.48474,0
1431.586919,11113542,360.45767,0
1431.588308,11111796,360.42123,0
1431.589697,11114781,360.48172,0
1431.591085,11112472,360.43958,0
1431.592474,11113201,360.45364,0
1431.593863,11113254,360.44156,0
1431.595252,11114234,360.4707,0
1431.596641,11112380,360.42496,0
1431.59803,11112002,360.42535,0
1431.599419,11115978,360.49933,0
1431.600808,11113642,360.45874,0
1431.602197,11111976,360.41992,0
1431.603585,11112159,360.43112,0
1431.604974,11114199,360.45776,0
